post_id,cmt_content,cmt_author,cmt_created_at
바다공간,아… 결론은 비자금 만드는 방법인가요? ㅎㅎㅎ 정성스런 사용기 잘 봤습니다.,16654319,2021-11-03 18:31:59
무야호-,시조새라길래 시조새!!!! 하면서 이거 기대하고 왔는데 코나면 4대문명정도가 더 가깝겠네요 ㅎ 레이 후속이든 뭐든 경형모델이 근시일내 나올텐데 어느정도 탈만하게 나올런지 궁금하네요 ㅎㅎㅎ,16654319,2021-11-03 18:39:42
조알로하,@무야호-님 내년에 캐스퍼가 전기차로 나온다고 해서 대기 중입니다~,16654319,2021-11-03 18:48:17
twinsen,@무야호-님 이정도는 되어야 시조새죠 ㅋㅋㅋㅋ 차데모 아이오닉 정도면 중세시대..,16654319,2021-11-04 08:35:18
무야호-,@twinsen님 서울대공원 관리차량이더라고요 ㅋㅋ,16654319,2021-11-04 08:41:47
권투를빈다,(메모) 차테크 달인 (전문분야 : 전기차),16654319,2021-11-03 18:40:38
agust,특징과 중요한 부분만 제대로 알려주시네요. 잘 봤습니다. :),16654319,2021-11-03 19:17:50
센린,아이오닉5는 ux가 저중 톱으로 최악이었습니다. xm3급 ux….,16654319,2021-11-03 19:38:11
조알로하,센린님// ux는 아이오닉이라기보다는 현대 공용 스타일인데 시트 온도조절이 좀 불편하긴하죠 공조랑 연동해두면 손댈필요없어서 좀 낫습니다 /Vollago,16654319,2021-11-03 22:14:16
아이온5,2012년 정도부터 타셨으면 시조새 인정!!! 아니시라면 시조새는…쫌…,16654319,2021-11-03 21:52:22
조알로하,아이온5님// 레이가 12인가 13년식이에요 /Vollago,16654319,2021-11-03 22:15:59
아이온5,코나EV가 첫 전기차인데 본인이 시조새라고요?! 와우,16654319,2021-11-03 21:55:20
Vector,원래 전기차가 출력 많이 쓰면 배터리 효율이 확 떨어지긴 합니다. 테슬라 최대출력이 너무 높아요....,16654319,2021-11-03 21:57:21
조알로하,Vector님// 출력에 제곱으로 효율이 떨어지는 느낌이긴해요 /Vollago,16654319,2021-11-03 22:15:09
whoami,현역모델 타시는 분이 시조새라뇨 ㅎㅎ 150키로가는 구형 쏘울부터 탄 저는 그럼 원시 단백질유기물류인가요,16654319,2021-11-03 22:05:10
조알로하,mcdmx님// 서비스 센터에 레이들고 가니까 기사님이 전기차 시조새인데 테스트가 수준이라 불안하다고 판매하면 안된다고 막 그러셨거든요 ㅎㅎ 그래도 소울은 고장도 별로 없고 좋은차 잖아요 /Vollago,16654319,2021-11-03 22:17:08
베리타스로,글을 너무 재미있게 잘쓰셔서 순식간에 몰입해서 봤습니다 유용한 정보와 재미 감사합니다!,16654319,2021-11-03 22:08:56
조알로하,베리타스로님// 네 감사합니다 /Vollago,16654319,2021-11-03 22:17:23
Canyon,자 이제 GV60 가셔야죠~,16654319,2021-11-03 23:55:59
조알로하,@Canyon님 마지막 까기 고민한 차량입니다 ㅎ 앞 모양이 제 스타일이 아니라 ㅠㅠ,16654319,2021-11-04 09:25:40
댓츠라이프,다음차로 전기차 생각하고 있는데 많은 도움되었습니다. 군더더기없이 (말투까지 옅보이는) 담백한 문맥도 참 좋네요.,16654319,2021-11-04 00:32:55
노루야내뒤에숨어,ㅋㅋㅋㅋㅋㅋㅋ글이 너무 재밌어요 20년식 모델3롱타고 있는데 정말 과속안하고 여름에 정속주행으로 쥐어짜보니 510km타더라구요 제 운전스타일과 타협하느라 정신건강에 해로웠네요 리프레시로 바꾸고싶습니다 ㅠㅠ,16654319,2021-11-04 00:50:10
조알로하,"@노루야내뒤에숨어님 오오, 전비가 굉장하십니다~ 20년식이면 세세한 오류는 다 수정이 되었겠네요~",16654319,2021-11-04 09:26:22
꾸꾸믹스,와.. 전기차 대선배님!! 처음 타본 전기차가 레이ev 렌터카였는데 ㅜㅜ 레이obc는 이제 사설업체에서도 해결을 좀 쉽게 하는걸로 들었습니다 이녀석을 대체할 국산 경형 전기차가 안나오네요 ㅜㅜ i3도 랜덤하게 냉각수 이슈가 있어서 이래저래 쉽지않더라구요 ㅜㅜ ㅎㅎ 재밌고 유익한 글 감사합니다!,16654319,2021-11-04 01:01:34
플립디,이전글도 그럴지만 간결하고 재미난 글 잘 읽었습니다~. 시조새로 불편하신 분은 자랑하고 싶으신건가요 ㅎㅎ,16654319,2021-11-04 01:15:46
청년불패,다양한 전기차를 경험하신 짬에서 나오는 실질적인 찐 사용기! 잘봤습니다^^,16654319,2021-11-04 01:54:36
고독한런너,"한 사람(가정)이 보조금을 총 4,500만원을 받아갔네요 꼭 필요한 분들에게 세금이 쓰였으면...",16654319,2021-11-04 02:12:27
조알로하,@고독한런너님 그렇긴 하죠 하지만 몇년전만 해도 전기차를 사는 사람이 별로 없어서 연말이 되면 보조금이 남아돌고 심지어 차도 3-400 할인 했습니다. 아이오닉 볼트 소울 SM3 모두.. (그때 부모님 동생 다 출고했죠) 저도 지차체 규정에 맞추어 합법적으로 출고했습니다.,16654319,2021-11-04 09:29:04
노루야내뒤에숨어,@고독한런너님 불법을 저지른건가요? 그리고 엄연히 따지면 자동차 제조사에 보조금을 주는데 그럼 현대 기아 테슬라는 악덕기업인가요... ?,16654319,2021-11-04 12:07:16
뚜찌-zXie,택시로 sm3 ze 타봤습니다.. 시조새급 차인 르노 조에를 타보고 싶....,16654319,2021-11-04 03:37:26
신용거래,글이 쉽게 잘 읽힙니다,16654319,2021-11-04 03:42:06
조알로하,@클라시커님 여담이지만 ... 제 레이가 코레일 렌트 출신 레이였습니당~ 차 구입할때 원부 떼보니 코레일이 뜨더군요~ 경매입찰로 코레일 직원이 구입하셨다가 제가 구입했습니다.,16654319,2021-11-04 09:30:53
잘빠진호랑이,제 기준으론 겁니 쏘고 다니는 스타일이시네요. 모3 주행거리가 400도 안나온다니 ㄷㄷ 저도 가끔 밟긴 하는데 한 번도 430 밑으로 가본 적 없어요. 전 할배운전이었던 것..쿨럭~,16654319,2021-11-04 10:16:33
WEST,테크 트리가 예사롭지 않습니다. 저렴하게 빠른 시간에 신문물 경험하고 넘어가는 놀라운 타이밍에 감탄하고 갑니다.,16654319,2021-11-04 13:49:15
내가그린,충전이 여유로우신 환경인가요? 저는 전기차 충전할 자리가 있더라도(아파트) 몇시간 뒤 다시 와서 자리를 이동해야한다는 사실이 너무 귀찮을 것 같아서 안사고 있습니다.,16654319,2021-11-04 16:06:48
조알로하,jiyang71님// 이전에는 주로 마트갈때 급속만했었는데 불편함은 못느꼇고 테슬라는 5분거리 수퍼차저가 있어서 일년 무료로 사용했습니다. 작년에 아파트에 30기가 들어와 지금은 여유로운 상황입니다. 다들 충전 매너도 좋아서 늘 비어있습니다. 아파트 완속은 충전즉시 빼야하는 급속과는 개념이 좀 다른데 밤에 꼽아두면 충전이 완료되어도 놔두고 출근할때 출차하면 됩니다 /Vollago,16654319,2021-11-04 17:25:19
wookinom,ev6 도 뽑아보고 올려주세요,16654319,2021-11-04 23:38:37
수박멸족,LG에솔 또 리콜가나요,16652789,2021-11-03 09:11:37
나베와짜장,@침묵i님 엘지.. 중국발 제품가점하면. 그냥 중국에서 만든건 중국에서만 쓰게 해야 할 듯요ㅎㅎ,16652789,2021-11-03 14:42:15
프레디.,@나베와짜장님 단순히 중국공장만 탓할건 아닌게 LG배터리 관련해서는 중국공장 한국공장 미국공장 유럽공장 다 리콜경력이 있습니다.,16652789,2021-11-03 15:01:43
나베와짜장,@프레디.님 그럼 진짜 총체적난국 이네요ㅎㅎ,16652789,2021-11-03 15:44:02
프레디.,"@나베와짜장님 中 남경·韓 오창産 LG ESS배터리 1.1GWh 전량리콜 - ::: 글로벌 녹색성장 미디어 - 이투뉴스 - https://www.e2news.com/news/articleView.html?idxno=232978 르노 이어 폭스바겐도 리콜…LG 폴란드 공장 문제가 뭐길래 - https://www.newstomato.com/ReadNews.aspx?no=1033306 기사 외에 리콜 건의 경우 현대 코나(+니로),아이오닉,일렉시티가 중국 남경공장 볼트 EV는 한국 오창공장/미국 미시간공장 이렇게 들어간다고 하네요.",16652789,2021-11-03 15:53:20
CaTo,인산철이 대세가 될지도...;;,16652789,2021-11-03 09:13:45
MaDrOboT,LG가 또;;;;,16652789,2021-11-03 09:14:51
욱짜2,LG ㄷㄷ,16652789,2021-11-03 09:29:31
욧커,LG배터리.. 참...이놈도 엘지 배터리라지만 중국생산이겠죠..,16652789,2021-11-03 09:53:59
프레디.,"@님 어느 공장 셀이 들어갔는진 잘 모르겠네요. 그런데 꼭 중국공장 탓만할건 아닐겁니다.. LG공장은 중국 외 공장들 배터리에서도 다 문제가 있었어서요. 결함이 맞는지, 결함이라고 해도 셀문제인지 모듈문제인지도 아직 모르기도 하구요",16652789,2021-11-03 15:02:57
mikastar,몇년전부터 ESS불날때 쉬쉬 넘어가던게 리스크로 돌아오고 있는거죠...,16652789,2021-11-03 10:22:06
닉이름닉,망할 LG화학... 주식 샀다가 넌덜머리나네요... 적당히 오르면 처분해야지... 폭스바겐 GM 다음은 재규어냐...,16652789,2021-11-03 21:55:18
Dedanhe,@Lattemania님 딱 20-70까지가 가장 효율이 좋은 구간이라서요 ^^,16600793,2021-10-18 10:44:51
Dedanhe,@Lattemania님 350kw 충전기가 거점별로 지역별로 설치만 되면 충전의고민은 거의 없을꺼 같습니다 ^^,16600793,2021-10-18 10:47:56
쿠오쿠오,20분에 그정도면 진짜 훌륭하네요 ㅎㅎ 어차피 휴게소 가서 화장실+식사 or 간식사고 커피사고 어쩌고 하면 10분이상은 무조건 걸리니까요 이핏 구조물도 깔끔하게 잘 만들었네요. 차도 멋지고!!,16600793,2021-10-18 10:47:35
Dedanhe,@쿠오쿠오님 말씀 하신대로 이핏의 장점은 구조물이 깔끔하고.. 통일되어 있다는 점 입니다 다른 충전기는 다들 충전속도가 다르고 제멋대로 설치되어서 이게 애매하거든요 ㅎ 대략 화장실+ 간식 정도 사고 차에서 잠깐 핸드폰하고 출발하면 됩니다 ^^,16600793,2021-10-18 10:58:52
캬오NP89W,테슬라는 고속도로를 내려서야한다는 추가 부담이 있지만 나머진 비슷해요. 아직 완전히 촘촘하진 않아서 여행 말고 차박까지 (배터리 추가소진) 하면 여행-충전-루트 짜는게 쪼금 빡빡한 지역들이 있지만 그래도 일단 집을 나서는데 주저함이 생길 정도는 아니니까요.,16600793,2021-10-18 10:48:11
Dedanhe,@캬오캬오님 저도 테슬라 차량을 2대 운용해봐서 그점은 정말 잘알죠 특히 거점.. 별로 잘 갖춰진게 정말 매력적입니다 ㅎㅎ v3급 슈차가 많이 생기면 훨씬 더 좋겠습니다 ㅎㅎ,16600793,2021-10-18 10:59:34
Larrivee,이핏 급 충전기가 도심에도 보편적으로 보급된다면 전기차 운용할만 하겠는데요.,16600793,2021-10-18 10:50:54
Dedanhe,@Larrivee님 앞으로 그걸 기대 중입니다 광역시 정도 급부터 시작해서 이핏을 시내에 전부 설치해주면 좋을거 같습니다 ㅎ,16600793,2021-10-18 11:00:11
전자치킨,벤틀리 GT가 뙇!,16600793,2021-10-18 10:55:15
Dedanhe,@전자치킨님 노신사가 내리시더군요 ^^,16600793,2021-10-18 11:00:22
앵베르,오잉 제네시스 g80도 전기차가 있었군요 ㄷㄷ 첨봤어요,16600793,2021-10-18 10:56:14
Dedanhe,@앵베르님 8월정도에 출시되었습니다 ^^,16600793,2021-10-18 11:00:33
라렌,700km 가는 전기차 나오려면 고속전비효율 10km/kWh쯤 되는 시스템이 나오라는건데 그건 연비 40km/L짜리 내연차를 요구하는것만큼 요원한 일이고.. 이핏이 더 많이 보급되길 바라는게 더 현실적인 솔루션이죠. 실제로 그렇게 가고 있으니 다행이고..,16600793,2021-10-18 11:14:42
민상k,@라렌님 전기차는 지금도 배터리에 보관된 전기를 고효율로 뽑아내고 있는 상태라 전비를 올리는건 어렵고 현재 배터리와 동일 무게/부피에서 밀도를 올리는 방법을 연구중이라고 하더군요. 물론 물리/화학적인거라 단번에 엄청난 기술 진보가 일어나지 않을테니 초급속 충전기 늘리는게 답일 것 같습니다.,16600793,2021-10-18 11:30:39
Dedanhe,@라렌님 예~ 맞습니다 현재 이정도만 해도 충분하다고 생각합니다 ^^ 추후에 700킬로 정도 주행을 일반적으로 가능한 차량이 나오면 더 좋을꺼 같긴합니다 ㅎㅎ,16600793,2021-10-18 12:28:43
뚜또,오. 차 색상도 이쁘네요. 저 색상이 전기차 전용 마티라 블루 인가요?,16600793,2021-10-18 11:27:39
Dedanhe,@뚜또님 예! 맞습니다!,16600793,2021-10-18 12:28:55
웨건마니아_록맨10,"현재로선 주행거리 긴 전기차보다(막대한 비용, 무게, 화재시 위험시간 길어짐) 이핏같은 방식이 매우 현실적이지요...",16600793,2021-10-18 11:50:15
Dedanhe,@웨건의초보_록맨10님 예! 100kwh 정도의 배터리에 인증거리 500킬로 정도면 아주 딱! 일거 같습니다 (현재로선 eqs가 답이려나요 ㅎ ),16600793,2021-10-18 12:29:30
웨건마니아_록맨10,@Dedanhe님 딱 들어가죠. 대형차 시내 이동비용도 그렇고!,16600793,2021-10-18 12:54:45
power77,400km이상 주행가능한 전기차면 서울기준으로 전국어디를 가나 중간위치 휴게소에서 30분정도만 시간투자하면 한번 충전으로 다 갈수 있죠.,16600793,2021-10-18 11:56:03
Dedanhe,@power77님 예! 맞습니다. 충전도 예전처럼 1시간 이상 걸리고 그러지 않으니.. ㅎㅎ,16600793,2021-10-18 12:29:50
아마티,시간은 돈입니다. 특히 장거리에서는 더더욱이죠.,16600793,2021-10-18 12:07:03
Dedanhe,@아마티님 맞습니다!,16600793,2021-10-18 12:30:03
히즈히즈,"이핏은 고속도로에 위치해있다는 인프라가 너무나 강점이라고 생각되네요. 이핏 충전과정은 어떤가요? i3타며 공용충전기 태깅하던걸 테슬라에서 안하니, 앞뒤 구분없는 라이트닝 충전기쓰는 기분이었습니다!",16600793,2021-10-18 12:26:06
Dedanhe,@히즈히즈님 dc콤보라 방향 구분 되어 있고 제네시스나 아이오닉5등 올해 출시된 전기차는 테슬라처럼 꽂기만 하면 바로 충전 됩니다 다만 인식하고 충전까지 가는 과정이 테슬라 대비 2배이상 깁니다 ㅎ 그래도 꿀이죠 ㅎ,16600793,2021-10-18 12:30:54
양꼬지엔칭따오,와..G80e 너무 예쁩니다. 이핏도 매우 빠르니.. 너무 갖고 싶은 차군요...,16600793,2021-10-18 12:26:21
Dedanhe,@양꼬지엔칭따오님 내부 공간이 좀 아쉬운거 뺴면 ㅠㅠ 추후에 전기차 전용 플랫폼 제네시스 차량이 기대가 됩니다. ㅠ,16600793,2021-10-18 12:31:20
카이엔s,"2년전에 전기코나 빌려서 속초 강릉 삼척 울진 여행다녀본결과, 계획대로만 돌아가고, 그냥 되는데로 급속충전하면 의외로 운용할만 하겠다, 싶더라구요. 다만 무조건 집밥으로 장거리가기전 완충 가능하다는 조건하에 ㅜㅜ. 저는 겨울이었고 영하2~3도 정도의 컨디션으로 움직였는데도, 초반에는 주행거리 팍팍 떨어지다가 어느순간부터는 잔여주행거리가 정직하게 떨어지는걸 보니 충전소에서 병목만 안걸리면 괜찮겠는데? 싶었습니다. 단순 100kw급 충전기로도 그정도였는데 이핏이랑 같이 운용하면 뭐 ㅎㅎ.... 다만, 꽂고 바로가면 안되고 꽂아두고 한 2~3분정도 지켜보다가 가야하더라구요. 총 5번 충전했는데 그중 2번이 에러를 ㅜㅜ.",16600793,2021-10-18 12:39:01
